Invoice account,Purchase order,Date,Invoice,Voucher,Currency,Tax,Invoice amount,Invoice amount in default currency,Company,Sales order,Voucher2,Posted via intercompany,Invoice declaration ID,Pool,So Release,Total misc. charges,Amount,Balance
1600027,00002234_070,10/1/2025,9012,110002336_077,EGP,578.50,"5,028.50","5,028.50",,,,No,,,,0.00,0.00,"4,450.00"
1600031,00001837_070,10/1/2025,17684,110001924_077,EGP,0.00,"330,000.00","330,000.00",,,,No,,,,0.00,0.00,"330,000.00"
1600033,00001621_070,10/1/2025,23248,110001687_077,EGP,317.46,"2,585.01","2,585.01",,,,No,,,,0.00,0.00,"2,267.55"
1600033,00001637_070,10/1/2025,23282,110001719_077,EGP,317.46,"2,585.01","2,585.01",,,,No,,,,0.00,0.00,"2,267.55"
1600033,00001880_070,10/1/2025,23481,110001975_077,EGP,773.68,"6,299.98","6,299.98",,,,No,,,,0.00,0.00,"5,526.30"
1600040,00001303_070,10/1/2025,2217,110001407_077,EGP,"1,281.80","11,141.80","11,141.80",,,,No,,,,0.00,0.00,"9,860.00"
1600049,00001956_070,10/1/2025,154,110002059_077,EGP,442.10,"3,599.99","3,599.99",,,,No,,,,0.00,0.00,"3,157.89"
1600050,00001981_070,10/1/2025,128,110002066_077,EGP,"1,749.86","15,210.38","15,210.38",,,,No,,,,0.00,0.00,"13,460.52"
1600050,00002171_070,10/1/2025,140,110002270_077,EGP,"1,277.19","11,101.75","11,101.75",,,,No,,,,0.00,0.00,"9,824.56"
Total,,,,,,"4,681,454.54","81,913,342.69","717,071,634.09",,,,,,,,0.00,0.00,"77,231,888.15"
